0,0,0.000000,0.000079,-0.000058,-0.000033,0.000145,0.000186,-0.000018,-0.000116,-0.000052,0.000008,-0.000046,-0.000036,-0.000045,-0.000014,-0.000094,-0.000016,-0.000106,-0.000019,-0.000009,0.000001,0.000000,0.000440,0.000381,0.000209,0.000161,0.000157,0.000193,0.000399,0.000511,-0.000181,0.000114,0.000202,-0.000078,0.000013,-0.000065,0.000077,-0.000367,-0.000043,0.000044,0.000202,0.000158,0.000000,0.000075,0.000065,0.000045,0.000198,0.000084,0.000046,-0.000050,0.000019,0.000025,-0.000001,0.000001,-0.000869,-0.000872,-0.000438,-0.000323,-0.000376,-0.000411,-0.000409,-0.000239,-0.000373,-0.000122,0.000135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.101514,1.101519,1.101466,1.101508,1.101505,1.101681,1.101671,1.101674,1.101637,1.101560,1.101558,1.101568,1.101539,1.101529,1.101410,1.101440,1.101369,1.101502,1.101519,1.101493,1.101493,1.101493,1.101553,1.101898,1.102048,1.101682,1.101694,1.101918,1.101875,1.101629,1.102298,1.102309,1.102134,0.000000,0.000000,0.000000,0.000056,-0.000113,-0.000035
0,1,0.065601,0.061629,0.035701,0.034427,0.022815,0.014471,0.012732,0.011024,0.010478,0.009908,0.004179,0.003671,0.003187,0.002198,0.001700,0.001222,0.000730,0.002900,0.002167,0.001403,0.000674,0.007680,0.006922,0.003529,0.007591,0.007079,0.006577,0.006036,0.005050,0.003397,0.002197,0.000470,-0.000251,-0.000903,-0.000198,-0.000651,0.002903,-0.000212,-0.000606,-0.000943,-0.001314,-0.000011,0.002220,0.001905,0.001579,0.001259,0.000944,0.000629,0.000314,0.000224,-0.000090,0.000628,0.000314,0.000976,0.000652,0.000319,0.002574,0.002257,0.001938,0.001597,0.001267,0.000949,0.000628,0.000313,0.003904,0.003469,0.001205,0.001138,0.000516,0.000209,0.000163,0.000124,0.000115,0.000102,0.000023,0.000018,0.000013,0.000007,0.000004,0.000002,0.000001,0.000008,0.000004,0.000002,0.000001,0.000057,0.000046,0.000012,0.000064,0.000055,0.000047,0.000040,0.000028,0.000013,0.000005,0.000000,1.102500,1.094983,1.057766,1.041586,1.025453,0.999810,0.996627,0.985538,0.972317,0.959953,0.957525,0.955231,0.945785,0.942231,0.939785,0.937562,0.934249,0.933357,1.094346,1.090438,1.089347,1.088384,1.053073,1.044762,1.040544,0.997556,0.994640,0.983728,0.976292,0.972689,0.967427,0.966293,0.965886,0.065601,0.000000,0.000000,0.000062,0.001669,0.001035
0,2,0.000000,0.003656,-0.003611,-0.002056,-0.001293,-0.000308,-0.000155,-0.000557,-0.000245,0.000001,-0.000110,-0.000092,-0.000120,0.000156,-0.000286,-0.000061,-0.000146,-0.002418,-0.001281,-0.000161,0.000000,-0.001655,-0.000596,0.000774,-0.000259,0.000464,0.000820,0.001594,0.001942,-0.000729,0.000478,0.000726,-0.001187,0.000224,-0.000797,0.000795,-0.002139,-0.000527,0.000308,0.000864,0.000735,0.000000,0.000187,0.000156,0.000102,0.000764,0.000330,0.000183,-0.000085,-0.000409,0.000118,-0.000071,0.000000,-0.005031,-0.004335,-0.001624,-0.001614,-0.001495,-0.001509,-0.001477,-0.000878,-0.001363,-0.000434,0.000484,0.000001,0.000012,0.000012,0.000004,0.000006,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000005,0.000002,0.000000,0.000000,0.000026,0.000017,0.000003,0.000002,0.000002,0.000003,0.000004,0.000004,0.000002,0.000000,0.000001,1.096577,1.096646,1.094328,1.096164,1.096949,1.100160,1.100639,1.100687,1.100606,1.100247,1.100247,1.100269,1.100212,1.100203,1.099586,1.099628,1.099333,1.099528,1.097221,1.099429,1.099553,1.099553,1.097199,1.101711,1.102269,1.100434,1.100540,1.101216,1.100909,1.099962,1.102488,1.102498,1.101869,0.000000,0.000000,0.000000,-0.000703,-0.000578,-0.000700
0,3,0.000000,0.000327,-0.000228,-0.000209,0.000186,0.000105,-0.001267,-0.004612,-0.005665,0.010357,0.003892,0.002827,0.001856,0.001303,0.000244,-0.000091,-0.000764,-0.000088,-0.000041,-0.000041,-0.000016,0.002141,0.001969,0.001082,0.000708,0.000670,0.000723,0.001806,0.002598,-0.000890,0.000491,0.001064,-0.000342,0.000064,-0.000351,0.000359,-0.000470,0.000685,0.000933,0.000224,-0.000495,-0.000006,0.002584,0.001873,0.001156,0.001465,0.000755,0.000272,-0.000350,0.000119,0.000092,0.000091,0.000037,-0.004612,-0.004530,-0.002273,-0.001335,-0.001637,-0.001888,-0.001876,-0.000979,-0.001690,-0.000592,0.000710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000020,0.000030,0.000097,0.000020,0.000010,0.000004,0.000004,0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000024,0.000022,0.000006,0.000002,0.000003,0.000004,0.000006,0.000007,0.000003,0.000001,0.000001,1.088391,1.088411,1.088189,1.088375,1.088388,1.088613,1.088060,1.088911,1.094644,1.102499,1.099961,1.097744,1.089880,1.087599,1.085677,1.084937,1.084499,1.085448,1.088405,1.088327,1.088293,1.088264,1.088761,1.090575,1.091356,1.088606,1.088664,1.089912,1.089742,1.088413,1.091528,1.091605,1.090683,0.000000,0.017118,0.000000,0.000368,0.001212,0.000036
0,4,0.000000,-0.000058,-0.002230,-0.004366,-0.012645,-0.021496,-0.025281,-0.029247,-0.030919,0.023736,0.009821,0.008639,0.007440,0.005190,0.004025,0.002862,0.001698,-0.000056,-0.000030,-0.000005,-0.000003,0.002750,0.002234,0.001189,0.007712,0.006556,0.005428,0.004306,0.003064,-0.000354,0.000414,0.000882,-0.000132,0.000098,0.000403,-0.000353,0.003172,0.001660,0.000725,-0.000124,-0.001265,-0.000056,0.005414,0.004651,0.003833,0.003049,0.002283,0.001521,0.000756,0.000064,0.000066,0.000011,0.000007,-0.005006,-0.005122,-0.002498,0.000681,-0.000077,-0.000836,-0.001608,-0.001729,-0.001653,-0.000738,0.000588,0.000000,0.000000,0.000005,0.000020,0.000172,0.000467,0.000640,0.000837,0.000903,0.000511,0.000115,0.000088,0.000066,0.000034,0.000020,0.000010,0.000003,0.000000,0.000000,0.000000,0.000000,0.000033,0.000032,0.000008,0.000060,0.000043,0.000030,0.000021,0.000013,0.000003,0.000001,0.000001,0.982759,0.982767,0.982772,0.983697,0.985860,0.996063,0.999879,1.022249,1.060477,1.102500,1.096690,1.091272,1.068864,1.060447,1.054627,1.049333,1.041481,1.039391,0.982766,0.982709,0.982705,0.982699,0.983153,0.985199,0.986058,0.994023,0.991714,0.985538,0.982632,0.981251,0.983671,0.983844,0.983080,0.000000,0.056379,0.000000,0.000623,0.002380,-0.000057
0,5,0.000000,0.000388,-0.000279,-0.000239,0.000910,0.001185,-0.000063,-0.000635,-0.000247,-0.000004,-0.000198,-0.000169,-0.000207,0.000323,-0.000526,-0.000116,-0.000307,-0.000092,-0.000054,0.000012,0.000000,0.002516,0.002316,0.001262,0.000922,0.000895,0.001108,0.002284,0.003039,-0.001030,0.000674,0.001202,-0.000457,0.000085,-0.000408,0.000423,-0.002168,-0.000435,0.000118,0.001016,0.000737,-0.000002,0.000338,0.000287,0.000181,0.001348,0.000609,0.000349,-0.000111,0.000063,0.000123,-0.000027,-0.000001,-0.005448,-0.005332,-0.002650,-0.001737,-0.002039,-0.002228,-0.002246,-0.001291,-0.002094,-0.000626,0.000802,0.000000,0.000000,0.000000,0.000000,0.000005,0.000001,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000033,0.000031,0.000008,0.000004,0.000005,0.000006,0.000009,0.000010,0.000005,0.000001,0.000002,1.098377,1.098404,1.098138,1.098360,1.098372,1.099357,1.099416,1.099437,1.099316,1.098957,1.098959,1.098999,1.098895,1.098874,1.097752,1.097827,1.097266,1.097626,1.098410,1.098305,1.098315,1.098316,1.098821,1.100959,1.101871,1.099347,1.099399,1.100535,1.100211,1.098704,1.102477,1.102499,1.101457,0.000000,0.000000,0.000000,0.000344,-0.000434,-0.000175
0,6,0.040027,0.031311,0.013254,0.010909,0.000841,0.001163,-0.000058,-0.000631,-0.000248,-0.000003,-0.000200,-0.000143,-0.000159,0.000261,-0.000464,-0.000098,-0.000256,0.006802,0.005135,0.003461,0.001737,0.008929,0.007124,0.001154,0.000847,0.000826,0.001045,0.002180,0.002854,-0.001057,0.000608,0.001150,0.001107,-0.000319,0.000385,-0.000400,-0.002166,-0.000435,0.000103,0.001008,0.000740,-0.000001,0.000341,0.000242,0.000125,0.001237,0.000531,0.000295,-0.000127,0.000616,-0.000155,0.001539,0.000769,-0.001673,-0.002454,-0.002423,-0.001720,-0.002026,-0.002237,-0.002248,-0.001273,-0.002041,-0.000662,0.000767,0.001454,0.000893,0.000163,0.000111,0.000005,0.000001,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000042,0.000024,0.000013,0.000003,0.000077,0.000053,0.000007,0.000003,0.000004,0.000006,0.000009,0.000009,0.000005,0.000001,0.000002,1.102500,1.097836,1.078780,1.072648,1.067565,1.068619,1.068683,1.068704,1.068585,1.068225,1.068226,1.068267,1.068179,1.068176,1.067172,1.067243,1.066769,1.067093,1.096324,1.086985,1.084300,1.081866,1.074405,1.068621,1.069454,1.068626,1.068699,1.069928,1.069711,1.068315,1.072058,1.072121,1.071124,0.040027,0.000000,0.000000,0.001874,-0.000427,0.002481
0,7,0.000000,0.000335,-0.000248,-0.000196,0.000765,0.000990,-0.000050,-0.000546,-0.000219,-0.000002,-0.000190,-0.000160,-0.000184,0.000326,-0.000445,-0.000088,-0.000248,-0.000083,-0.000043,-0.000019,-0.000017,0.002045,0.001891,0.001033,0.000731,0.000741,0.000950,0.001907,0.002505,-0.000903,0.000551,0.000994,-0.000327,0.000061,-0.000338,0.000345,-0.001831,-0.000414,0.000082,0.000868,0.000654,-0.000001,0.000324,0.000273,0.000153,0.001115,0.000487,0.000264,-0.000115,0.000108,0.000096,0.000042,0.000037,-0.004447,-0.004352,-0.002169,-0.001443,-0.001705,-0.001897,-0.001922,-0.001033,-0.001696,-0.000527,0.000663,0.000000,0.000000,0.000000,0.000000,0.000004,0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,0.000020,0.000005,0.000002,0.000003,0.000004,0.000007,0.000007,0.000003,0.000001,0.000001,1.098984,1.099003,1.098778,1.098970,1.098979,1.099815,1.099903,1.099923,1.099824,1.099506,1.099506,1.099545,1.099445,1.099434,1.098461,1.098544,1.098120,1.098428,1.098999,1.098917,1.098901,1.098872,1.099340,1.101083,1.101828,1.099816,1.099861,1.100818,1.100587,1.099335,1.102474,1.102498,1.101637,0.000000,0.000000,0.000000,0.000336,-0.000399,-0.000069
0,8,0.000000,0.002628,-0.002445,-0.001070,-0.000317,0.000265,-0.000070,-0.000411,-0.000165,0.000000,-0.000152,-0.000121,-0.000140,0.000251,-0.000340,-0.000078,-0.000208,-0.001467,-0.000407,-0.000010,-0.000007,-0.000515,0.000518,0.000736,0.000093,0.000484,0.000600,0.001322,0.001696,-0.000619,0.000391,0.000722,-0.001068,0.000201,-0.000681,0.000671,-0.001395,-0.000337,0.000134,0.000654,0.000492,-0.000001,0.000260,0.000206,0.000114,0.000837,0.000380,0.000232,-0.000057,-0.000356,0.000104,0.000023,0.000016,-0.004161,-0.003492,-0.001546,-0.001089,-0.001108,-0.001250,-0.001250,-0.000678,-0.001160,-0.000396,0.000482,0.000001,0.000006,0.000006,0.000001,0.000002,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000016,0.000011,0.000003,0.000001,0.000001,0.000002,0.000003,0.000003,0.000002,0.000000,0.000001,1.099038,1.099101,1.097422,1.098697,1.099044,1.100599,1.100798,1.100821,1.100746,1.100506,1.100506,1.100537,1.100462,1.100455,1.099720,1.099779,1.099405,1.099636,1.099470,1.100058,1.100049,1.100037,1.099314,1.101829,1.102359,1.100716,1.100745,1.101410,1.101177,1.100322,1.102469,1.102497,1.101871,0.000000,0.000000,0.000000,-0.000587,-0.000311,-0.000255
0,9,0.091701,0.088069,0.058795,0.057162,0.036159,0.028553,0.027077,0.025178,0.024134,0.023078,0.003612,0.003167,0.002746,0.001930,0.001516,0.001084,0.000653,0.002479,0.001850,0.001236,0.000619,0.006650,0.006026,0.003057,0.006459,0.006063,0.005637,0.005197,0.004341,0.002940,0.001882,0.000433,-0.016258,-0.016928,-0.014082,-0.014777,-0.012549,-0.015844,-0.016556,-0.016995,-0.017727,-0.004322,0.002039,0.001749,0.001451,0.001158,0.000868,0.000579,0.000289,0.000151,-0.000138,0.000579,0.000290,0.000893,0.000596,0.000292,0.002359,0.002067,0.001775,0.001466,0.001165,0.000873,0.000579,0.000289,0.007874,0.007360,0.003500,0.003414,0.001468,0.001099,0.001030,0.000962,0.000951,0.000595,0.000020,0.000015,0.000011,0.000006,0.000004,0.000002,0.000001,0.000013,0.000004,0.000005,0.000003,0.000045,0.000036,0.000010,0.000051,0.000044,0.000037,0.000031,0.000022,0.000010,0.000006,0.000004,1.102481,1.092917,1.044918,1.021571,0.998210,0.972996,0.978739,0.959784,0.943719,0.929254,0.923953,0.921952,0.913649,0.910506,0.908324,0.906323,0.903340,0.902537,1.092380,1.089147,1.088171,1.087286,1.040836,1.033575,1.029905,0.971056,0.968535,0.959045,0.952562,0.949440,0.944823,0.943833,0.943458,0.091701,0.000000,0.000000,-0.015970,0.014133,0.001008
